,Unnamed: 0,filename,mean,std,alpha,beta,protein_name
129,129,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8AB69-F1-model_v2.pdb,98.14964497041422,1.7473424157886384,0.4070175438596491,0.2350877192982456, MEMO1 FAMILY PROTEIN IGNI_0992
130,130,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q81VX3-F1-model_v2.pdb,95.33314222222222,4.478606940382188,0.3505154639175257,0.2955326460481099, 33 KDA CHAPERONIN (Q81VX3)
131,131,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q720N7-F1-model_v2.pdb,95.65042310821808,4.511425634213427,0.7047619047619048,0.0380952380952381, COBALAMIN BIOSYNTHESIS PROTEIN
134,134,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8IPV3-F1-model_v2.pdb,92.58539675383228,8.699151366134414,0.3720930232558139,0.2558139534883721, ACETYLGLUTAMATE KINASE (A8IPV3)
135,135,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q55526-F1-model_v2.pdb,91.91756624541377,10.07013372812282,0.346031746031746,0.2063492063492063, GTPASE ERA (Q55526)
137,137,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O64748-F1-model_v2.pdb,94.5811965065502,8.46070253005012,0.7235494880546075,0.0, COATOMER SUBUNIT EPSILON-2
140,140,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3B7M2-F1-model_v2.pdb,91.31120150187736,18.376163576572203,0.262987012987013,0.2305194805194805, HYDROXYACYLGLUTATHIONE
143,143,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5QYG3-F1-model_v2.pdb,92.85638415841584,7.908182539882692,0.2815533980582524,0.2459546925566343, HOMOSERINE
144,144,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q0T2M7-F1-model_v2.pdb,90.93126712328768,13.860563090367933,0.3918918918918919,0.1993243243243243,MAMIDO-L-
148,148,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8ER78-F1-model_v2.pdb,92.507,7.812442475772027,0.7378640776699029,0.0064724919093851, HEME A SYNTHASE (Q8ER78)
149,149,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0A7B3-F1-model_v2.pdb,92.5333216935836,8.410603667222853,0.2020547945205479,0.3767123287671233, NAD KINASE (P0A7B3)
150,150,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8PHY4-F1-model_v2.pdb,96.65401746724892,2.699550151697308,0.197324414715719,0.2541806020066889, COENZYME PQQ SYNTHESIS PROTEIN
151,151,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A7NC51-F1-model_v2.pdb,95.6971635935661,4.602504997602358,0.4025974025974026,0.2402597402597402, OXYGEN-DEPENDENT
156,156,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6FBI2-F1-model_v2.pdb,93.9634967462039,6.712395372289786,0.3129251700680272,0.3435374149659864, GTP CYCLOHYDROLASE FOLE2
157,157,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1D739-F1-model_v2.pdb,95.93821524663676,4.54384756742573,0.4422442244224422,0.1716171617161716, PSEUDOURIDINE-5'-PHOSPHATE
164,164,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1LJ94-F1-model_v2.pdb,92.82537794299876,10.623489766160802,0.5238095238095238,0.1015873015873015, TRNA DIMETHYLALLYLTRANSFERASE
165,165,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P46479-F1-model_v2.pdb,97.47845775225596,2.021521267939149,0.4473684210526316,0.0953947368421052, GLUCOSE-6-PHOSPHATE ISOMERASE
166,166,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8Z213-F1-model_v2.pdb,96.60169940222032,3.7475961117400223,0.3552631578947368,0.2828947368421052, HOMOSERINE KINASE (A8Z213)
167,167,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q2FTM0-F1-model_v2.pdb,92.8130191826522,8.868718929755948,0.3562091503267974,0.2483660130718954, PUTATIVE HTH-TYPE
169,169,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C4ZUQ6-F1-model_v2.pdb,91.64056992547128,11.296695467186034,0.3287671232876712,0.3219178082191781, 33 KDA CHAPERONIN (C4ZUQ6)
170,170,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P37902-F1-model_v2.pdb,94.7629825308905,11.694326348085546,0.3013245033112582,0.2317880794701986, GLUTAMATE/ASPARTATE IMPORT
171,171,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0CG54-F1-model_v2.pdb,92.30131247460383,10.30446373574239,0.1543408360128617,0.3536977491961415, POLYUBIQUITIN-B (P0CG54)
173,173,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8AZN1-F1-model_v2.pdb,95.21974405029188,4.985811325453152,0.3482758620689655,0.3068965517241379, 33 KDA CHAPERONIN (A8AZN1)
174,174,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-C1KWD2-F1-model_v2.pdb,95.9466961130742,6.68829278471598,0.2828947368421052,0.194078947368421, DIHYDROOROTATE DEHYDROGENASE B
