,Unnamed: 0,filename,mean,std,alpha,beta,protein_name
57,57,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B2GAT5-F1-model_v2.pdb,95.6661077111383,5.870612403390833,0.3175355450236967,0.3080568720379147, URACIL
59,59,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q7CHH5-F1-model_v2.pdb,91.05146877144816,16.186721942131033,0.5698924731182796,0.010752688172043, SECRETED CHORISMATE MUTASE
61,61,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P15950-F1-model_v2.pdb,95.00641060503058,5.720580200473016,0.0904255319148936,0.2978723404255319," GLANDULAR KALLIKREIN-3,"
63,63,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8Y5W0-F1-model_v2.pdb,94.40960049937576,7.251672093731623,0.7438423645320197,0.0197044334975369, RIBOFLAVIN TRANSPORTER RIBU
64,64,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P44905-F1-model_v2.pdb,95.97165910563837,3.5127380786589963,0.2834224598930481,0.2245989304812834,MYLTETRAHYDROFOLATE CYCLO-
65,65,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q67NS8-F1-model_v2.pdb,97.33003380662608,2.5192927920245864,0.7135678391959799,0.0100502512562814, GLYCEROL-3-PHOSPHATE
66,66,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O62251-F1-model_v2.pdb,91.06314218841428,13.905325445032537,0.4018691588785046,0.2242990654205607," RRNA METHYLTRANSFERASE 2,"
68,68,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B7L4F8-F1-model_v2.pdb,97.28290627107216,4.070920143143162,0.1224489795918367,0.3418367346938775, CARNITINE OPERON PROTEIN CAIE
70,70,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A5VQI8-F1-model_v2.pdb,97.8019786808794,2.2231787901388507,0.3517587939698492,0.2010050251256281, NAD(P)H DEHYDROGENASE (QUINONE)
71,71,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O84296-F1-model_v2.pdb,96.54759348612788,5.642186549371343,0.4951456310679611,0.1213592233009708, SUPEROXIDE DISMUTASE [MN]
72,72,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O69172-F1-model_v2.pdb,96.17372596153844,1.9645933377152711,0.4439252336448598,0.1635514018691588, ADENYLATE KINASE (O69172)
74,74,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A1DB76-F1-model_v2.pdb,94.13412729658792,5.157776620934609,0.1354166666666666,0.3645833333333333, 3-HYDROXYANTHRANILATE
75,75,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8HFN8-F1-model_v2.pdb,93.28693737095664,5.476473417737267,0.5891891891891892,0.1351351351351351, RIBOSOME-RECYCLING FACTOR
76,76,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8FL06-F1-model_v2.pdb,95.30978835978836,6.340371472157122,0.398989898989899,0.1616161616161616, RIBONUCLEASE HII (Q8FL06)
77,77,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5Y8J0-F1-model_v2.pdb,96.1868123393316,3.497549343031898,0.5431472081218274,0.182741116751269, ELONGATION FACTOR TS (B5Y8J0)
79,79,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q39ED3-F1-model_v2.pdb,91.74766124171188,10.760216624197168,0.1822429906542056,0.3738317757009345, PHOSPHATIDYLSERINE
80,80,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A4QEM8-F1-model_v2.pdb,94.69617067833696,8.389835336729407,0.3135135135135135,0.3243243243243243, ADENINE
81,81,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6TEC1-F1-model_v2.pdb,92.19558153126826,13.07703053611692,0.2594339622641509,0.2594339622641509, U8 SNORNA-DECAPPING ENZYME
82,82,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3BQ76-F1-model_v2.pdb,95.06352030947777,3.768857197761432,0.5320197044334976,0.1231527093596059, DEPHOSPHO-COA KINASE (Q3BQ76)
83,83,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A6L0Z9-F1-model_v2.pdb,96.30258855585832,2.5942573821372585,0.5396825396825397,0.1375661375661375, ADENYLATE KINASE (A6L0Z9)
85,85,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1MAF5-F1-model_v2.pdb,92.65108236895848,7.177398066722475,0.0211640211640211,0.5132275132275133, ELONGATION FACTOR P (Q1MAF5)
86,86,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B1J1C4-F1-model_v2.pdb,96.88599655370476,3.445310842054728,0.2558139534883721,0.3395348837209302, PYRIDOXINE/PYRIDOXAMINE
88,88,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q3JBW4-F1-model_v2.pdb,96.45837256220578,3.61982996453688,0.0797872340425532,0.4734042553191489, DCTP DEAMINASE (Q3JBW4)
89,89,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P40958-F1-model_v2.pdb,93.25457724094086,11.02683629400174,0.3010204081632653,0.3061224489795918, MITOTIC SPINDLE CHECKPOINT
91,91,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P0A6U7-F1-model_v2.pdb,91.56966707021792,5.51937767994758,0.3478260869565217,0.2318840579710145, RIBOSOMAL RNA SMALL SUBUNIT
92,92,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B7LVK2-F1-model_v2.pdb,95.20827306733167,7.061695306104418,0.7424242424242424,0.0, NUCLEOID OCCLUSION FACTOR SLMA
94,94,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q66EJ1-F1-model_v2.pdb,94.00647727272728,5.368123998862195,0.5388349514563107,0.1310679611650485, DEPHOSPHO-COA KINASE (Q66EJ1)
97,97,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9P720-F1-model_v2.pdb,94.45833436532506,6.272798301075105,0.4900990099009901,0.1039603960396039, 60S RIBOSOMAL PROTEIN L16
98,98,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A5I0Y0-F1-model_v2.pdb,95.35733601070947,5.88795680517218,0.2789473684210526,0.3526315789473684, XANTHINE
99,99,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1CL27-F1-model_v2.pdb,95.96780649038462,2.130367245235728,0.4485981308411215,0.1635514018691588, ADENYLATE KINASE (Q1CL27)
100,100,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B0RZQ3-F1-model_v2.pdb,97.21478028503564,3.964447796275989,0.3364485981308411,0.1822429906542056, NAD(P)H-HYDRATE EPIMERASE
102,102,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O86043-F1-model_v2.pdb,97.9433594220349,1.6657578515507705,0.5235849056603774,0.0754716981132075, MALEYLPYRUVATE ISOMERASE
104,104,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q5HFF1-F1-model_v2.pdb,95.14321623258633,5.587264929224566,0.3478260869565217,0.2125603864734299, URIDINE KINASE (Q5HFF1)
105,105,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B5YQV4-F1-model_v2.pdb,91.63185770750988,8.576693261386405,0.2083333333333333,0.3541666666666667, UNCHARACTERIZED NUDIX HYDROLASE
107,107,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6B4U9-F1-model_v2.pdb,96.94350416399745,5.720016638730707,0.2562814070351759,0.236180904522613, PEROXIREDOXIN-1 (Q6B4U9)
108,108,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A2RG70-F1-model_v2.pdb,96.15805925030229,4.707141957838271,0.4928909952606635,0.1279620853080568, THYMIDYLATE KINASE (A2RG70)
110,110,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6LT02-F1-model_v2.pdb,93.25789407313998,10.27776503317,0.095,0.455, OUTER-MEMBRANE LIPOPROTEIN
111,111,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q2YQ03-F1-model_v2.pdb,90.34001799640072,17.358859203908068,0.3615023474178404,0.2206572769953051, GTP CYCLOHYDROLASE 1 (Q2YQ03)
112,112,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A1JLF1-F1-model_v2.pdb,95.64910336239105,5.259582389989444,0.6395939086294417,0.0101522842639593, 5'-DEOXYNUCLEOTIDASE YE1340
113,113,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q68W53-F1-model_v2.pdb,91.27077294685992,12.250809083273795,0.4926108374384236,0.1280788177339901, THYMIDYLATE KINASE (Q68W53)
114,114,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A8G761-F1-model_v2.pdb,90.69745992601725,4.878170412048552,0.3142857142857143,0.1619047619047619, 50S RIBOSOMAL PROTEIN L4
118,118,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A7ZWI6-F1-model_v2.pdb,98.01822039698835,1.577058745517075,0.5572916666666666,0.1354166666666666, PHOSPHOHEPTOSE ISOMERASE
119,119,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P37745-F1-model_v2.pdb,97.63304780876494,2.3338016951523533,0.0756756756756756,0.4162162162162162, DTDP-4-DEHYDRORHAMNOSE
122,122,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O57983-F1-model_v2.pdb,96.04984868421056,6.44751047759385,0.3197969543147208,0.3604060913705584, PROTEASOME SUBUNIT BETA 1
123,123,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q5XIE1-F1-model_v2.pdb,94.91670651524208,8.738095601201875,0.4202898550724637,0.251207729468599, PROTEIN THEM6 (Q5XIE1)
124,124,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A0KW27-F1-model_v2.pdb,98.12191844919786,1.0302672781722526,0.1243523316062176,0.3575129533678756, DCTP DEAMINASE (A0KW27)
125,125,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q39T72-F1-model_v2.pdb,93.09486026731471,6.01317047389761,0.458128078817734,0.2019704433497536, GUANYLATE KINASE (Q39T72)
127,127,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A7NBW2-F1-model_v2.pdb,95.94277813923226,5.101865021699341,0.1450777202072538,0.2953367875647668, PUTATIVE 3-METHYLADENINE DNA
129,129,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A9IH67-F1-model_v2.pdb,95.0089,7.9677392286018,0.2206572769953051,0.3051643192488263, OCTANOYLTRANSFERASE (A9IH67)
130,130,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O87765-F1-model_v2.pdb,97.2175422705314,4.2661248026219925,0.3209302325581395,0.227906976744186, PYRROLIDONE-CARBOXYLATE
132,132,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1GTJ4-F1-model_v2.pdb,94.03625336927225,6.025958556843544,0.0213903743315508,0.5401069518716578, ELONGATION FACTOR P (Q1GTJ4)
133,133,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A7FLX4-F1-model_v2.pdb,97.3371090909091,4.689396776504748,0.2692307692307692,0.2932692307692308, PROTEIN-L-ISOASPARTATE
134,134,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9HII0-F1-model_v2.pdb,94.46692076830732,6.926886778799215,0.2296650717703349,0.2344497607655502, 7-CARBOXY-7-DEAZAGUANINE
136,136,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-O17915-F1-model_v2.pdb,91.14456140350876,10.932490939441314,0.2883720930232558,0.227906976744186, GTP-BINDING NUCLEAR PROTEIN
137,137,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-P69654-F1-model_v2.pdb,90.73090511860173,9.906945028236285,0.4030612244897959,0.096938775510204," 30S RIBOSOMAL PROTEIN S4,"
138,138,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1ICY2-F1-model_v2.pdb,96.13556451612904,4.211538208990635,0.4952380952380952,0.1238095238095238, THYMIDYLATE KINASE (Q1ICY2)
139,139,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B7HME5-F1-model_v2.pdb,95.41137463126844,5.917307622290694,0.3990384615384615,0.1778846153846154, UPF0637 PROTEIN BCAH187_A4079
140,140,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q6MUI5-F1-model_v2.pdb,94.10023174971032,7.457442249574305,0.5258215962441315,0.1267605633802817, THYMIDYLATE KINASE (Q6MUI5)
141,141,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q757H7-F1-model_v2.pdb,95.25940673131775,4.056272556483574,0.3674418604651163,0.2372093023255814," DNA-DIRECTED RNA POLYMERASES I,"
142,142,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q4R4D3-F1-model_v2.pdb,94.70421784472768,4.828093728005113,0.2429906542056074,0.2616822429906542, 60S RIBOSOMAL PROTEIN L10-LIKE
144,144,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A3MZW0-F1-model_v2.pdb,94.3754263093788,8.627015838907715,0.4134615384615384,0.2403846153846154, RIBOSOMAL RNA LARGE SUBUNIT
146,146,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q02SE4-F1-model_v2.pdb,95.43623401534526,6.750857069692399,0.3779904306220095,0.1770334928229665, THIAMINE-PHOSPHATE SYNTHASE
147,147,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q9KT67-F1-model_v2.pdb,94.976080283353,8.448911695531622,0.3755868544600939,0.2112676056338028, URIDINE KINASE (Q9KT67)
149,149,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q1JC92-F1-model_v2.pdb,92.51379483952172,10.013221731823974,0.2864321608040201,0.236180904522613, PROBABLE GTP-BINDING PROTEIN
152,152,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q748Z4-F1-model_v2.pdb,92.76291988130563,6.394378847952924,0.2890995260663507,0.3317535545023696, 30S RIBOSOMAL PROTEIN S3
153,153,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q8CW58-F1-model_v2.pdb,93.9001352265044,12.642724915460349,0.0418848167539267,0.518324607329843, PROTEIN YCEI (Q8CW58)
154,154,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q81WG7-F1-model_v2.pdb,92.94732292917166,7.629749085297648,0.4439024390243902,0.2, GUANYLATE KINASE (Q81WG7)
155,155,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8GPV2-F1-model_v2.pdb,90.62605839416058,14.83278782124276,0.5105263157894737,0.1052631578947368, SHIKIMATE KINASE (B8GPV2)
157,157,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-B8FL92-F1-model_v2.pdb,91.71613924050632,14.01259420221576,0.201058201058201,0.3174603174603174, UPF0301 PROTEIN DALK_3037
158,158,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A9WFA4-F1-model_v2.pdb,90.28575067024128,7.820098369685717,0.0211640211640211,0.5555555555555556, ELONGATION FACTOR P (A9WFA4)
160,160,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-A0PXX4-F1-model_v2.pdb,94.05249093107618,4.134922124762453,0.4223300970873786,0.0922330097087378, 30S RIBOSOMAL PROTEIN S4 A
162,162,/home/jguven/Projects/sequence_distance_distribution/data/alphafold/pdb_files/AF-Q39SQ9-F1-model_v2.pdb,92.35777415143602,13.446098299179049,0.3019801980198019,0.2376237623762376,
